,champion,spell1,spell2,win,kills,deaths,assists,totalDamageDealt,item0,item1,item2,item3,item4,item5,item6,perk0,perk1,perk2,perk3,perk4,perk5,statPerk0,statPerk1,statPerk2,championName
2561,245,11,4,False,2,5,1,148477,3152,0,3020,3100,1082,0,3364,8128,8143,8138,8135,8304,8347,5005,5008,5002,Ekko
2562,777,12,4,False,3,7,0,167298,6671,3133,3072,3006,0,1057,3364,8021,9111,9104,8299,8444,8242,5005,5008,5003,Yone
2563,236,4,3,False,2,5,2,146722,3123,3508,6671,1038,1037,3047,3363,8005,8009,9103,8014,8304,8345,5005,5008,5002,Lucian
2564,26,4,14,False,1,6,3,27621,1052,2065,3853,2055,3158,3108,3364,8214,8226,8234,8232,8126,8105,5007,5008,5002,Zilean
2565,23,6,4,True,3,7,4,141723,3133,6672,3006,3046,1018,0,3340,8008,9111,9105,8299,8444,8242,5005,5008,5002,Tryndamere
2566,203,4,11,True,2,3,5,235277,6672,6676,2031,3094,2055,3006,3363,8005,9111,9104,8014,8143,8135,5005,5008,5002,Kindred
2567,268,12,4,True,12,2,3,210452,3135,3041,3157,3020,6655,3102,3363,8229,8226,8233,8237,8139,8138,5005,5008,5002,Azir
2568,202,7,4,True,7,3,5,175124,3009,6671,2031,3031,1018,6676,3363,8021,8009,9103,8014,8352,8345,5008,5008,5002,Jhin
2569,267,4,3,True,2,0,14,12510,4005,2055,3853,3114,3011,3009,3364,8214,8226,8210,8236,8347,8345,5007,5008,5002,Nami
2570,17,14,4,False,6,4,5,115035,3006,4633,2420,3115,3102,0,3363,8005,9111,9104,8014,8139,8135,5005,5008,5003,Teemo
2571,120,11,6,False,4,8,9,118030,1037,3047,6632,3044,3076,2055,3364,8124,8143,8138,8135,8234,8232,5005,5008,5002,Hecarim
2572,105,4,14,False,3,6,5,99565,2033,3158,3157,6653,2055,1058,3363,8112,8143,8138,8135,8352,8313,5008,5008,5002,Fizz
2573,429,3,4,False,4,7,8,101761,3091,6677,1042,1055,3006,6673,3363,9923,8139,8138,8135,9111,9104,5005,5008,5002,Kalista
2574,111,14,4,False,3,8,6,14223,2055,3859,3190,3191,2424,3047,3364,8439,8401,8473,8242,8313,8347,5005,5002,5002,Nautilus
2575,711,4,12,True,6,3,11,97646,3916,2033,1056,6655,4629,3158,3363,8229,8226,8210,8237,8345,8352,5005,5008,5003,Vex
2576,104,4,11,True,12,2,9,204778,6673,3047,6676,1038,3036,0,3364,8021,9111,9104,8299,8304,8321,5005,5008,5002,Graves
2577,517,4,12,True,8,5,9,125703,6656,3157,1058,1058,3020,1052,3340,8112,8126,8138,8135,8009,9105,5008,5008,5003,Sylas
2578,51,4,7,True,5,4,13,135460,1055,6672,3006,3036,3086,2015,3363,8008,8009,9103,8017,8304,8345,5005,5008,5002,Caitlyn
2579,16,3,4,True,2,6,23,13495,6617,0,3107,3853,2055,3041,3364,8465,8463,8473,8453,8210,8226,5007,5008,5001,Soraka
2580,164,12,14,False,5,7,6,109891,6632,3047,3748,3053,1029,0,3364,8437,8401,8473,8451,8009,9103,5008,5008,5002,Camille
2581,76,4,11,False,10,9,8,132277,1082,3135,3157,3152,3020,3916,3364,8112,8143,8138,8135,8210,8232,5005,5008,5002,Nidalee
2582,166,4,14,False,6,6,5,133226,1055,3051,1036,3036,6673,3006,3363,8005,8009,9104,8017,8401,8242,5005,5008,5003,Akshan
2583,498,7,4,False,3,7,11,133561,3006,6692,3042,6694,1036,1036,3363,8214,8226,8233,8236,9104,8009,5005,5008,5002,Xayah
2584,517,14,4,False,10,9,11,48347,3158,3067,3108,6656,3157,3860,3364,8439,8463,8473,8242,8345,8352,5008,5008,5002,Sylas
2585,154,4,11,True,8,6,15,121047,6662,3075,3158,3001,2055,1028,3364,8439,8463,8429,8453,8304,8347,5007,5008,5001,Zac
2586,23,6,4,True,4,9,5,186072,1018,6672,3046,3133,3006,1037,3340,8008,9111,9103,8299,8444,8242,5005,5008,5002,Tryndamere
2587,7,14,4,True,12,6,11,79255,3157,6655,4629,3020,1056,1052,3364,8112,8139,8138,8135,8226,8210,5005,5008,5003,Leblanc
2588,222,7,4,True,11,4,15,221605,3036,3006,6672,3085,3031,0,3363,8008,8009,9103,8017,8345,8347,5005,5008,5002,Jinx
2589,53,14,4,True,2,9,17,16076,2065,3157,3860,3117,2031,0,3364,8124,8139,8136,8134,8275,8234,5008,5008,5002,Blitzcrank
2590,58,4,12,False,0,3,1,109852,3053,6630,0,0,3047,0,3340,8010,9111,9105,8017,8473,8451,5005,5008,5003,Renekton
2591,5,4,11,False,2,7,2,117203,6630,3142,0,0,2422,0,3364,8010,9111,9105,8299,8304,8347,5005,5008,5001,XinZhao
2592,42,3,4,False,6,7,0,87386,2055,3508,1018,6673,1055,3020,3363,8008,8009,9103,8299,8345,8347,5005,5008,5002,Corki
2593,498,4,7,False,0,6,2,60529,3133,3070,0,6692,0,1001,3340,8214,8226,8210,8237,8345,8347,5005,5008,5002,Xayah
2594,16,4,3,False,0,5,4,6735,3853,2031,3011,3111,0,0,3364,8214,8226,8210,8237,8473,8453,5008,5008,5002,Soraka
2595,39,4,12,True,7,2,4,128947,3047,6673,1029,3153,1036,1055,3363,8010,8009,9103,8299,8304,8345,5008,5008,5002,Irelia
2596,28,11,4,True,11,1,6,137691,3089,3152,3020,3041,1026,0,3363,8112,8143,8138,8105,8304,8347,5008,5008,5002,Evelynn
2597,223,4,12,True,2,0,4,66497,8001,6662,2055,1054,3047,3076,3364,8437,8446,8473,8451,8304,8410,5005,5002,5002,TahmKench
2598,107,4,14,True,6,2,5,95099,6630,3142,3047,1054,3123,1036,3340,8010,9111,9104,8014,8444,8453,5008,5008,5002,Rengar
2599,235,7,4,True,2,3,16,27778,3864,2055,6632,1036,3009,3124,3364,8351,8313,8345,8410,8473,8453,5008,5008,5002,Senna
2600,84,14,12,True,10,1,9,168896,1058,3152,2421,3135,3165,3020,3364,8010,8009,9105,8299,8444,8242,5008,5008,5002,Akali
2601,141,4,11,True,5,7,12,191538,6693,3020,0,6695,1036,3035,3364,8128,8143,8138,8134,8210,8236,5008,5008,5002,Kayn
2602,166,4,14,True,5,4,9,146881,6671,1042,2055,3036,1053,1001,3363,8005,8009,9104,8017,8242,8444,5005,5008,5002,Akshan
2603,202,7,4,True,14,2,12,162903,3009,6671,6676,3036,1038,0,3363,8128,8139,8138,8134,8345,8347,5008,5008,5002,Jhin
2604,497,14,4,True,5,1,20,19665,3157,3158,2065,3853,3916,1082,3364,8124,8126,8120,8106,8347,8345,5008,5008,5002,Rakan
2605,36,6,12,False,5,5,1,183955,3083,8001,3143,6662,1028,3047,3364,8437,8446,8429,8451,8304,8410,5005,5003,5001,DrMundo
2606,91,14,11,False,4,11,2,133880,3142,3123,6692,0,3047,0,3364,8112,8143,8138,8105,8275,8233,5008,5008,5002,Talon
2607,112,12,4,False,2,6,2,91815,2033,3020,3102,3070,6655,0,3363,8214,8226,8210,8237,8345,8352,5005,5008,5002,Viktor
2608,21,4,7,False,4,9,6,97574,3142,6692,3035,0,0,3047,3363,8005,9101,9103,8017,8233,8236,5005,5008,5002,MissFortune
2609,147,3,4,False,0,8,10,34543,3853,2065,4642,3158,0,3916,3364,8214,8226,8210,8236,8106,8139,5008,5008,5002,Seraphine
2610,27,12,4,True,6,7,10,147841,4637,3116,6664,1011,8001,3047,3363,8124,8139,8138,8134,8242,8429,5008,5008,5002,Singed
2611,35,14,11,True,11,6,9,176776,6631,3142,0,3123,3006,3091,3364,9923,8143,8138,8105,8321,8410,5005,5008,5002,Shaco
2612,23,4,12,True,11,3,10,275679,3031,3006,6671,3140,3046,6675,3340,8008,9111,9105,8299,8444,8453,5005,5008,5003,Tryndamere
2613,21,4,3,True,6,5,10,147879,3006,3036,6671,3123,1038,1037,3363,8005,8009,9103,8017,8304,8345,5005,5008,5002,MissFortune
2614,53,4,14,True,0,1,21,17870,3860,3190,3158,2055,1029,3050,3364,8124,8126,8120,8134,8313,8347,5007,5008,5002,Blitzcrank
2615,166,4,12,False,2,8,5,135044,6671,1055,2055,3036,6677,3006,3363,8005,8009,9104,8299,8401,8242,5005,5008,5002,Akshan
2616,59,11,4,False,7,9,13,198600,3047,3748,6632,3143,1057,1011,3364,8010,9111,9105,8014,8304,8347,5005,5008,5002,JarvanIV
2617,517,12,4,False,11,7,5,159805,6656,3157,4629,3020,1058,1056,3364,8112,8143,8138,8135,8345,8347,5008,5008,5003,Sylas
2618,37,4,3,False,0,6,15,57794,6616,3114,3158,3070,6617,3853,3364,8214,8226,8210,8236,8453,8429,5008,5003,5002,Sona
2619,235,7,4,False,2,4,14,100372,6632,3026,3009,1018,1055,6677,3363,8437,8463,8473,8453,8009,9104,5005,5008,5002,Senna
2620,24,12,4,False,2,4,2,82938,2033,6632,1029,3158,3071,0,3340,8010,9111,9105,8299,8352,8345,5005,5008,5002,Jax
2621,203,4,11,False,6,7,3,119539,2055,6676,6672,3111,0,0,3364,8005,9111,9104,8014,8143,8105,5005,5008,5002,Kindred
2622,245,4,14,False,2,3,3,127176,3152,2033,3115,2055,3020,0,3340,8112,8143,8138,8135,8345,8352,5008,5008,5002,Ekko
2623,157,4,3,False,1,9,4,92796,1055,2031,3006,6673,3086,3123,3340,8010,9111,9104,8299,8429,8453,5005,5008,5003,Yasuo
2624,497,14,4,False,2,7,7,18697,2065,3860,2420,3111,1052,1029,3364,8124,8126,8136,8134,8347,8316,5008,5008,5003,Rakan
2625,126,4,12,True,6,3,6,129708,2033,3035,3042,6692,1036,3047,3340,8230,8226,8233,8236,8345,8352,5008,5008,5002,Jayce
2626,35,11,14,True,6,1,16,133353,3916,4629,0,3158,6653,0,3364,8128,8126,8138,8106,8321,8347,5007,5008,5002,Shaco
2627,238,14,4,True,5,5,4,129929,6692,3071,3134,3158,1036,1036,3364,8112,8143,8138,8106,8236,8233,5008,5008,5001,Zed
2628,50,7,4,True,9,3,11,117905,1056,3157,3158,6653,3916,1026,3340,8112,8139,8138,8135,8226,8210,5007,5008,5002,Swain
2629,111,14,4,True,4,1,16,27552,3860,3190,3024,3109,3117,0,3364,8439,8446,8473,8242,8316,8306,5008,5002,5003,Nautilus
2630,17,4,14,False,8,10,11,127289,1056,3020,3157,4633,3115,1026,3364,8005,9111,9104,8014,8139,8135,5005,5008,5002,Teemo
2631,141,11,4,False,12,10,5,139478,2055,6630,6333,3047,3071,1036,3364,8010,9111,9105,8299,8304,8347,5008,5008,5002,Kayn
2632,24,12,4,False,8,7,5,119805,2033,3071,2055,6632,6333,3047,3340,8010,9111,9103,8299,8352,8345,5005,5008,5002,Jax
2633,81,7,4,False,0,7,8,82833,3042,3047,6632,0,0,0,3363,8010,8009,9103,8017,8345,8347,5005,5008,5002,Ezreal
2634,350,3,14,False,0,5,14,13576,3853,3011,6617,1052,1004,0,3364,8214,8226,8210,8236,8009,8017,5008,5008,5001,Yuumi
2635,875,12,4,True,3,8,14,114912,1054,6630,3053,3047,3076,0,3340,8010,9111,9105,8299,8444,8242,5005,5008,5002,Sett
2636,234,11,4,True,15,3,16,185620,6673,3033,2055,3047,3036,3031,3364,8010,9111,9105,8299,8429,8242,5005,5008,5002,Viego
2637,54,4,12,True,11,3,19,110051,3047,8001,3068,3075,1082,3110,3364,8437,8463,8473,8451,8345,8352,5008,5008,5002,Malphite
2638,18,7,4,True,5,3,6,129761,6672,3006,3033,1038,1018,0,3363,9923,8139,8138,8135,9111,9103,5005,5008,5002,Tristana
2639,555,4,14,True,5,11,15,31438,3857,3179,3117,6691,3134,1036,3364,9923,8126,8136,8106,9111,9105,5008,5008,5002,Pyke
2640,875,12,4,True,6,2,7,137592,1011,6630,3076,3047,3053,3077,3340,8437,8446,8444,8453,9105,8299,5005,5008,5002,Sett
2641,141,4,11,True,8,2,16,186957,3047,6630,3053,3123,6333,0,3364,8010,9111,9105,8299,8473,8453,5008,5008,5001,Kayn
2642,142,14,4,True,11,4,13,114023,3157,0,3158,0,6655,4629,3364,8214,8275,8210,8237,8352,8345,5005,5008,5002,Zoe
2643,202,3,4,True,9,5,10,140688,3009,6671,6676,3094,2055,0,3363,8021,8009,9103,8014,8345,8352,5005,5008,5002,Jhin
2644,99,4,14,True,1,8,16,46815,3108,3853,2421,3158,4005,1082,3364,8229,8226,8210,8237,8126,8106,5005,5008,5002,Lux
2645,78,4,12,False,1,6,5,101741,1055,2033,6632,3047,3075,0,3340,8437,8401,8473,8451,9105,8009,5008,5008,5002,Poppy
2646,246,11,4,False,6,9,7,155448,3142,1036,6692,3158,3133,3035,3364,8128,8143,8138,8105,8304,8347,5005,5008,5002,Qiyana
2647,245,4,12,False,1,10,4,136526,3152,2033,3100,3111,0,0,3340,8112,8143,8138,8135,8316,8352,5008,5008,5003,Ekko
2648,360,7,4,False,12,5,4,151000,1038,6671,3047,3036,1053,3031,3363,8112,8139,8138,8134,8347,8345,5005,5008,5002,Samira
2649,117,4,14,False,1,5,13,20136,3853,2065,3916,4642,1082,3158,3364,8465,8463,8444,8453,8345,8352,5008,5002,5003,Lulu
2650,24,12,14,False,0,7,2,97052,1055,3133,6632,3047,3123,1037,3340,8010,9111,9105,8299,8304,8352,5005,5008,5001,Jax
2651,246,4,11,False,1,6,5,123022,3158,6693,3142,2031,0,0,3364,8112,8143,8138,8105,8304,8347,5008,5008,5001,Qiyana
2652,10,12,4,False,4,4,1,100696,3006,2031,4633,3115,1026,1052,3340,8005,9101,9104,8014,8304,8345,5005,5008,5003,Kayle
2653,51,4,7,False,5,5,2,81367,3006,1055,6671,6676,1018,2055,3363,8021,8009,9103,8014,8233,8236,5005,5008,5002,Caitlyn
2654,412,3,4,False,0,7,8,17567,3857,3190,2031,3067,2055,3117,3364,8465,8463,8429,8453,8345,8352,5005,5008,5002,Thresh
2655,62,4,12,True,4,1,6,99523,1031,1055,6630,3047,3074,0,3340,8010,9111,9105,8299,8304,8345,5005,5008,5002,MonkeyKing
2656,64,11,4,True,14,2,8,129707,6630,3133,3071,3047,1028,1031,3340,8010,9111,9105,8299,8304,8347,5005,5008,5002,LeeSin
2657,68,4,14,True,4,1,14,139712,3152,3157,4630,0,1082,3020,3363,8230,8275,8233,8236,8138,8106,5008,5008,5003,Rumble
2658,81,7,4,True,6,3,6,100162,3042,3078,3158,0,0,0,3363,8010,8009,9103,8014,8345,8347,5005,5008,5002,Ezreal
2659,526,14,4,True,1,3,18,17348,2031,3158,3001,3859,0,3916,3364,8439,8401,8473,8453,8306,8347,5008,5008,5002,Rell
2660,62,4,12,True,5,2,4,117895,6609,3111,3071,6632,0,0,3340,8010,9111,9105,8299,8304,8345,5008,5008,5003,MonkeyKing
2661,43,4,7,True,5,3,7,79176,1052,6617,3158,1056,3011,3108,3340,8214,8226,8210,8236,8126,8106,5008,5008,5002,Karma
2662,18,4,7,True,4,4,4,200349,3046,6672,3051,3006,3072,1057,3363,8005,9111,9104,8014,8473,8451,5005,5008,5003,Tristana
2663,64,11,4,True,6,4,8,122884,2031,6630,2055,3047,3053,0,3340,8010,9111,9104,8299,8138,8134,5005,5008,5002,LeeSin
2664,26,4,14,True,3,4,8,47205,3158,2065,3853,2055,4629,1082,3364,8214,8226,8234,8232,8126,8105,5008,5008,5002,Zilean
2665,223,12,4,False,0,6,2,89865,3068,1011,1028,3047,1054,3076,3363,8437,8446,8473,8242,8304,8410,5005,5002,5002,TahmKench
2666,234,4,11,False,4,4,6,136558,3053,3047,1029,6632,3133,0,3364,8010,9111,9105,8014,8304,8347,5005,5008,5002,Viego
2667,84,12,14,False,5,5,5,145262,4637,3135,4633,3020,1082,2055,3364,8010,8009,9105,8014,8451,8444,5008,5008,5003,Akali
2668,523,4,3,False,3,5,4,221275,3026,3091,6673,1018,3006,2055,3363,8010,9101,9103,8014,8313,8347,5005,5008,5002,Aphelios
2669,350,7,14,False,4,3,9,16679,3853,1052,1052,3114,3011,6617,3364,8229,8226,8210,8236,8009,8017,5008,5008,5002,Yuumi
2670,92,12,4,False,4,6,0,76874,2055,6630,6333,3047,0,0,3364,8010,9111,9105,8299,8444,8401,5008,5008,5002,Riven
2671,16,4,7,False,2,3,7,13236,1057,3853,1082,2055,6617,3158,3364,8214,8226,8210,8236,8453,8473,5007,5002,5001,Soraka
2672,74,14,4,False,3,7,2,80065,1001,1058,1082,3152,0,1058,3340,8112,8139,8138,8106,8233,8236,5008,5008,5002,Heimerdinger
2673,246,11,4,False,1,5,3,97738,3142,2031,2055,3134,3117,0,3364,8128,8143,8138,8105,8304,8347,5005,5008,5002,Qiyana
2674,202,1,4,False,3,2,4,115655,6671,6676,3009,0,0,0,3363,8021,8009,9103,8014,8345,8352,5008,5008,5002,Jhin
2675,126,12,4,True,10,3,5,128622,3042,6692,3142,1055,1036,2422,3363,8010,8009,9104,8299,8304,8345,5005,5008,5002,Jayce
2676,104,11,4,True,4,1,10,175509,6673,3142,0,3035,1018,3047,3364,8021,9111,9104,8017,8321,8304,5005,5008,5002,Graves
2677,4,4,12,True,1,2,12,106638,2031,3158,6656,1082,3094,2055,3363,8124,8139,8138,8106,8316,8352,5005,5008,5003,TwistedFate
2678,235,4,7,True,4,3,10,52529,3864,6632,1036,3047,3123,1042,3364,8437,8446,8473,8453,9104,8009,5008,5008,5002,Senna
2679,62,4,14,True,4,4,4,45427,6632,3123,3009,1029,1036,0,3364,8010,8009,9105,8299,8473,8453,5008,5008,5002,MonkeyKing
2680,223,12,4,False,0,2,2,81402,1057,3075,6662,3047,1054,0,3364,8437,8401,8473,8451,8321,8304,5005,5002,5002,TahmKench
2681,5,4,11,False,3,4,4,145270,6632,3053,3067,1029,3047,1033,3364,8010,9111,9105,8299,8304,8347,5005,5008,5001,XinZhao
2682,711,4,14,False,7,4,1,124949,6656,2033,3157,3916,1082,3020,3363,8112,8139,8138,8135,8345,8352,5005,5008,5002,Vex
2683,53,14,4,False,1,4,3,15943,3067,3190,3860,3117,1029,0,3364,8439,8463,8444,8453,8306,8345,5008,5008,5002,Blitzcrank
2684,21,4,3,False,1,7,2,101116,1055,6673,6676,1036,3047,1036,3363,8005,8009,9103,8014,8275,8236,5005,5008,5002,MissFortune
2685,62,4,12,True,5,3,5,72576,1054,2421,3071,3009,6632,3123,3364,8010,8009,9105,8299,8473,8242,5008,5008,5002,MonkeyKing
2686,28,11,4,True,5,1,8,145823,3152,3089,3108,1082,3020,2055,3363,8112,8143,8138,8106,8347,8304,5008,5008,5002,Evelynn
2687,91,4,14,True,2,4,10,101102,3158,3142,6695,3070,1036,1036,3364,8124,8143,8138,8134,8210,8232,5008,5008,5003,Talon
2688,498,4,3,True,7,1,7,173695,6671,0,3036,3508,3006,0,3363,8008,8009,9103,8017,8139,8134,5005,5008,5002,Xayah
2689,497,14,4,True,2,3,14,15765,2055,2065,2421,3047,3191,3860,3364,8465,8401,8473,8242,8106,8136,5008,5002,5002,Rakan
2690,82,12,4,True,7,6,4,140795,1033,3157,3047,3116,4633,3916,3340,8010,9111,9105,8299,8444,8453,5005,5008,5002,Mordekaiser
2691,78,11,4,True,4,3,10,133183,6632,2055,3109,3075,3158,1029,3364,8439,8463,8429,8453,8210,8232,5008,5008,5002,Poppy
2692,62,4,12,True,2,5,8,65751,6632,3047,2031,6609,3044,1037,3364,8010,8009,9105,8299,8473,8451,5008,5008,5002,MonkeyKing
2693,523,4,3,True,17,4,12,384473,3085,3006,6673,3036,3031,3072,3363,8008,9101,9103,8017,8139,8134,5005,5008,5002,Aphelios
2694,412,14,4,True,3,2,25,23378,3860,3190,3158,3075,3067,4643,3364,8465,8463,8429,8453,8352,8345,5007,5003,5003,Thresh
2695,164,12,14,False,2,8,9,153815,3047,2055,0,6333,6632,3053,3340,8437,8401,8473,8242,8304,8345,5005,5008,5002,Camille
2696,2,11,4,False,12,5,6,194440,6630,2055,3047,3053,6333,3082,3364,8010,9111,9104,8299,8304,8410,5008,5008,5001,Olaf
2697,238,14,4,False,3,8,4,180882,1037,6694,3142,3158,3134,6630,3364,8010,8009,9104,8014,8473,8451,5008,5008,5002,Zed
2698,115,12,4,False,1,7,8,225161,1056,3165,6653,3157,1052,3020,3363,8229,8226,8210,8237,8304,8345,5008,5008,5003,Ziggs
2699,267,4,3,False,2,5,16,21807,3158,3853,2055,1052,3011,4005,3364,8214,8226,8210,8237,8473,8453,5008,5008,5002,Nami
2700,84,12,14,False,9,6,12,179254,3152,3089,3157,3165,3135,3020,3364,8010,8009,9105,8299,8139,8135,5008,5008,5002,Akali
2701,246,11,4,False,9,6,14,325355,6694,3158,3142,6692,3071,2420,3364,8112,8143,8138,8105,8304,8347,5008,5008,5002,Qiyana
2702,11,4,14,False,8,8,7,141123,6676,1037,6691,3036,1018,3158,3363,9923,8143,8138,8135,9111,9104,5005,5008,5002,MasterYi
2703,63,14,4,False,5,8,15,282034,6653,3135,3020,3157,3089,3102,3363,8128,8126,8138,8106,8009,8017,5008,5008,5002,Brand
2704,83,3,4,False,1,9,9,70985,3047,2055,3857,6632,3071,3133,3364,8437,8446,8429,8451,9105,9111,5005,5008,5002,Yorick
2705,164,12,4,True,5,10,9,226131,3026,3074,1036,3053,3111,6632,3364,8437,8401,8444,8453,8304,8345,5008,5008,5001,Camille
2706,28,11,4,True,7,5,10,218574,3152,1058,3102,1082,3020,3135,3364,8112,8143,8138,8105,8304,8347,5008,5008,5002,Evelynn
2707,21,4,3,True,10,4,12,366622,3031,3009,3072,6673,6676,6694,3363,8005,8009,9103,8014,8304,8345,5005,5008,5002,MissFortune
2708,142,4,14,True,11,7,11,241252,3020,3157,4628,3089,4630,6655,3364,8112,8139,8138,8135,8345,8352,5005,5008,5003,Zoe
2709,111,4,14,True,4,6,19,28168,3860,2055,3190,1011,3083,3111,3364,8439,8401,8473,8453,8306,8345,5005,5003,5002,Nautilus
2710,74,14,4,True,4,1,1,41152,1056,1082,1052,3152,0,1001,3340,8112,8139,8138,8106,8233,8236,5008,5008,5002,Heimerdinger
2711,163,4,11,True,5,0,3,48907,2424,3802,1082,3020,1026,1052,3364,8128,8126,8138,8135,8313,8347,5008,5008,5002,Taliyah
2712,75,6,4,True,3,2,2,38344,3078,3158,0,0,0,0,3340,8010,9111,9105,8299,8242,8444,5007,5003,5001,Nasus
2713,23,6,4,True,3,1,1,43827,6671,2031,0,3006,0,0,3340,8008,9111,9105,8299,8473,8242,5005,5008,5002,Tryndamere
2714,711,4,3,True,1,0,4,7291,3851,3158,1029,2031,2420,1052,3364,8112,8126,8136,8106,8345,8352,5008,5008,5002,Vex
2715,107,14,4,False,0,4,1,17515,2031,1001,0,0,3134,1036,3340,8021,9111,9104,8014,8143,8135,5005,5008,5003,Rengar
2716,28,11,4,False,2,1,1,49012,3152,2031,0,1082,2422,0,3340,8112,8143,8138,8105,8304,8347,5008,5008,5002,Evelynn
2717,245,4,14,False,1,3,1,50060,2033,3145,1026,1001,1028,0,3340,8112,8143,8138,8135,8352,8316,5008,5008,5002,Ekko
2718,523,4,1,False,0,5,1,26024,1042,1053,2031,1036,1036,1001,3340,8008,9101,9103,8017,8236,8233,5005,5008,5003,Aphelios
2719,117,14,4,False,1,3,1,7849,2031,3851,4642,0,3067,1001,3364,8214,8226,8210,8237,8347,8345,5008,5008,5003,Lulu
2720,58,12,4,True,2,3,12,156573,6630,3071,3053,0,3047,0,3340,8010,9111,9105,8299,8473,8242,5005,5008,5002,Renekton
2721,28,11,4,True,16,4,11,178058,3152,0,3020,3041,3102,3089,3363,8112,8143,8138,8105,8304,8347,5008,5008,5002,Evelynn
2722,246,14,4,True,9,9,12,134250,6695,2031,6630,3142,3133,3158,3364,8112,8143,8138,8135,8009,8299,5008,5008,5002,Qiyana
2723,67,1,4,True,9,4,12,133311,1029,3046,3124,3006,6673,1033,3363,8005,8009,9105,8017,8429,8451,5005,5008,5002,Vayne
2724,711,4,14,True,4,9,20,26289,3853,3158,0,3190,3157,3916,3364,8112,8126,8136,8106,8345,8352,5008,5008,5002,Vex
2725,24,12,14,False,3,6,5,127660,2033,3053,0,6632,3071,3158,3340,8010,9111,9105,8299,8352,8304,5005,5008,5002,Jax
2726,234,4,11,False,9,9,8,208833,3047,2420,3153,3091,3082,6673,3340,8010,9111,9105,8299,8304,8347,5005,5008,5003,Viego
2727,117,4,12,False,2,7,15,52546,2033,6617,1082,6616,3158,1052,3340,8214,8226,8210,8236,8352,8345,5008,5008,5003,Lulu
2728,498,4,7,False,12,9,7,139838,6692,3074,0,3042,3158,6694,3363,8214,8226,8210,8237,8304,8345,5005,5008,5002,Xayah
2729,32,4,14,False,3,9,12,34689,3047,8001,3190,2055,3860,3024,3364,8439,8463,8473,8242,8345,8352,5007,5002,5001,Amumu
2730,166,4,12,True,5,2,5,89877,6671,1055,0,3035,1053,1001,3363,8005,8009,9104,8017,8473,8401,5005,5008,5002,Akshan
2731,245,4,11,True,9,0,8,168480,3041,2031,3020,3152,3100,1052,3364,8124,8143,8138,8134,8321,8347,5005,5008,5001,Ekko
2732,777,4,14,True,8,4,6,122707,3006,6673,3033,1038,1018,1055,3340,8010,9111,9104,8299,8473,8451,5005,5008,5002,Yone
2733,37,4,7,True,1,3,11,8750,3853,3158,3070,2055,6617,3916,3364,8214,8226,8210,8236,8453,8429,5007,5008,5002,Sona
2734,67,3,4,True,0,3,4,75782,6673,1057,0,3006,0,3051,3363,8005,9111,9103,8017,8139,8135,5005,5008,5002,Vayne
2735,92,4,12,False,2,7,1,66887,1001,6630,2031,3133,3067,0,3340,8010,9111,9104,8299,8210,8236,5007,5008,5002,Riven
2736,876,11,4,False,5,1,3,112629,6655,3157,3020,0,0,0,3364,8124,8126,8138,8134,8313,8347,5005,5008,5002,Lillia
2737,157,4,14,False,2,10,1,86151,3006,6673,3086,1055,1018,0,3363,8010,9111,9104,8299,8453,8444,5005,5008,5002,Yasuo
2738,81,7,4,False,3,2,4,67104,3042,2031,3158,3078,2055,0,3363,8010,8009,9103,8299,8134,8139,5005,5008,5002,Ezreal
2739,497,3,4,False,0,3,4,14805,3860,2055,3158,4642,3067,0,3364,8465,8463,8444,8242,8136,8106,5008,5003,5002,Rakan
2740,23,6,4,False,4,1,1,161696,0,3006,6672,6675,3086,0,3340,8008,9111,9105,8299,8444,8242,5005,5008,5002,Tryndamere
2741,107,11,4,False,2,7,3,119855,3158,6692,3044,1028,1037,0,3364,8112,8143,8138,8105,8233,8232,5005,5008,5002,Rengar
2742,7,4,14,False,4,4,4,85222,2055,6656,3157,3020,4630,1026,3364,8112,8139,8138,8106,8226,8210,5005,5008,5002,Leblanc
2743,360,3,4,False,0,8,2,98827,1055,3036,2031,1001,6673,0,3363,9923,8139,8138,8134,8009,9103,5005,5008,5002,Samira
2744,89,14,4,False,0,8,4,17498,3860,3190,0,3076,0,3047,3364,8439,8446,8429,8242,8345,8347,5007,5002,5002,Leona
2745,150,4,12,True,3,2,7,103161,3047,6632,3143,1028,1028,0,3363,8437,8446,8473,8451,8139,8135,5005,5008,5002,Gnar
2746,28,11,4,True,4,3,5,126759,2055,3152,3102,1082,0,3020,3363,8112,8143,8138,8105,8304,8347,5008,5008,5002,Evelynn
2747,6,4,12,True,6,2,5,168723,3133,3748,3047,3181,3067,1036,3340,8005,9111,9105,8299,8444,8242,5008,5008,5003,Urgot
2748,157,3,4,True,12,2,12,167628,1031,3031,6673,3006,3086,3133,3340,8010,9111,9104,8299,8429,8242,5005,5008,5002,Yasuo
2749,497,4,14,True,3,1,18,20276,3111,3011,3190,3067,3860,0,3364,8465,8463,8473,8242,8136,8106,5008,5008,5002,Rakan
2750,6,4,12,True,3,4,7,101321,3181,2031,3076,0,3047,0,3340,8005,9111,9105,8299,8473,8451,5008,5008,5002,Urgot
2751,28,11,4,True,17,2,3,158605,2055,3152,3020,3041,3135,3089,3363,8112,8143,8138,8105,8304,8347,5008,5008,5002,Evelynn
